oli	بود	olla	بود#باش	V;IND;SG;3;PST;FIN;ACT	V;SG;3;PST
hoitoa	درمان	hoito	درمان	N;PRT;SG	N;SG
vhs	vhs	vhs	vhs	N;NOM;SG	N;SG
kukkia	گلها	kukka	گل	N;PRT;PL	N;PL
leopold	لئوپولد	leopold	لئوپولد	N;NOM;SG	N;SG
kangas	پارچه	kangas	پارچه	N;NOM;SG	N;SG
kangas	پارچه	kangas	پارچه	N;NOM;SG	N;SG
string	رشته	string	رشته	N;NOM;SG	N;SG
yliopistojen	دانشگاههای	yli#opisto	دانشگاه	N;GEN;PL	N;PL
yliopistojen	دانشگاهها	yli#opisto	دانشگاه	N;GEN;PL	N;PL
enkeli	آنجل	enkeli	آنجل	N;NOM;SG	N;SG
enkeli	فرشته	enkeli	فرشته	N;NOM;SG	N;SG
enkeli	انجل	enkeli	انجل	N;NOM;SG	N;SG
botti	ربات	botti	ربات	N;NOM;SG	N;SG
botti	b	botti	b	N;NOM;SG	N;SG
sulttaani	سلطان	sultta	سلطان	N;NOM;SG	N;SG
alalaji	زیرگونه	ala#laji	زیرگونه	N;NOM;SG	N;SG
laitteet	تجهیزات	laite	تجهیزات	N;NOM;PL	N;PL
laitteet	وسایل	laite	وسیله	N;NOM;PL	N;PL
laitteet	دستگاهها	laite	دستگاه	N;NOM;PL	N;PL
laitteet	دستگاههای	laite	دستگاه	N;NOM;PL	N;PL
mielenkiintoinen	جالب	mielenkiintoinen	جالب	ADJ;NOM;SG	ADJ
öljyä	نفت	öljy	نفت	N;PRT;SG	N;SG
öljyä	اویل	öljy	اویل	N;PRT;SG	N;SG
öljyä	روغن	öljy	روغن	N;PRT;SG	N;SG
bulgaria	بلغاری	bulgari	بلغاری	N;NOM;SG	N;SG
bulgaria	بلغارستان	bulgari	بلغارستان	N;NOM;SG	N;SG
harvemmin	ندرت	harvemmin	ندرت	ADV	ADV
harvemmin	بندرت	harvemmin	بندرت	ADV	ADV
suunta	قبله	suunta	قبله	N;NOM;SG	N;SG
ahmed	احمد	ahmed	احمد	N;NOM;SG	N;SG
uni	خوابم	uni	خوابت#خواب	N;NOM;SG	N;SG
uni	خواب	uni	خواب	N;NOM;SG	N;SG
uni	دریم	uni	دریم	N;NOM;SG	N;SG
uni	خواب	uni	خواب	N;NOM;SG	N;SG
uni	رویا	uni	رویا	N;NOM;SG	N;SG
uni	رؤیا	uni	رؤیا	N;NOM;SG	N;SG
uni	رویای	uni	رویا	N;NOM;SG	N;SG
uni	رؤیای	uni	رؤیا	N;NOM;SG	N;SG
trumpetti	شیپور	trumpetti	شیپور	N;NOM;SG	N;SG
trumpetti	ترومپت	trumpetti	ترومپت	N;NOM;SG	N;SG
pintaan	سطح	pinta	سطح	N;IN+ALL;SG	N;SG
pintaan	سطحی	pinta	سطحی	N;IN+ALL;SG	N;SG
luonnollinen	طبیعی	luonnollinen	طبیعی	ADJ;NOM;SG	ADJ
hyökkäykset	حملات	hyökkäys	None	N;NOM;PL	N;PL
karlsson	کارلسون	karlsso	کارلسون	N;NOM;SG	N;SG
keisarinna	شهبانو	keisarinta	شهبانو	N;NOM;SG	N;SG
taito	مهارتی	taito	مهارتی	N;NOM;SG	N;SG
taito	مهارت	taito	مهارت	N;NOM;SG	N;SG
hankala	دشوار	hankala	دشوار	ADJ;NOM;SG	ADJ
pudotti	انداخته	pudottaa	None	V;IND;SG;3;PST;FIN;ACT	V;SG;3;V.PTCP
federaation	فدراسیون	federaatio	فدراسیون	N;GEN;SG	N;SG
ratkaisua	چاره	ratkaisu	چاره	N;PRT;SG	N;SG
ratkaisua	محلول	ratkaisu	None	N;PRT;SG	N;SG
lennart	لنارت	lennart	لنارت	N;NOM;SG	N;SG
kommentit	نظرات	kommentti	نظر	N;NOM;PL	N;PL
kommentit	نظرها	kommentti	None	N;NOM;PL	N;PL
kommentit	توضیحات	kommentti	توضیح	N;NOM;PL	N;PL
terveys	سلامت	terveys	سلامت	N;NOM;SG	N;SG
terveys	بهداشت	terveys	بهداشت	N;NOM;SG	N;SG
terveys	health	terveys	health	N;NOM;SG	N;SG
terveys	سلامتی	terveys	سلامتی	N;NOM;SG	N;SG
kuullut	شنیده	kuulla	شنید#شنو	V;NOM;SG;V.PTCP;ACT	V;SG;3;V.PTCP
lat	لات	lat	لات	N;NOM;SG	N;SG
vaatimuksia	نیازها	vaatimus	نیاز	N;PRT;PL	N;PL
vaatimuksia	نیازهای	vaatimus	نیاز	N;PRT;PL	N;PL
maanjäristys	زلزله	maan#järistys	زلزله	N;NOM;SG	N;SG
manageri	مدیر	manageri	مدیر	N;NOM;SG	N;SG
rocky	راکی	rocky	راکی	N;NOM;SG	N;SG
papua	پاپوآ	papu	پاپوآ	N;PRT;SG	N;SG
papua	لوبیا	papu	None	N;PRT;SG	N;SG
papua	لوبیای	papu	لوبیا	N;PRT;SG	N;SG
opposition	اپوزیسیون	oppositio	اپوزیسیون	N;GEN;SG	N;SG
opposition	مخالف	oppositio	مخالف	N;GEN;SG	N;SG
opposition	مخالفت	oppositio	مخالفت	N;GEN;SG	N;SG
syyskuu	september	syyskuu	september	N;NOM;SG	N;SG
syyskuu	سپتامبر	syyskuu	سپتامبر	N;NOM;SG	N;SG
suuntaa	قبله	suunta	قبله	N;PRT;SG	N;SG
trio	trio	trio	trio	N;NOM;SG	N;SG
yrittäjä	کارآفرین	yrittäjä	کارآفرین	N;NOM;SG	N;SG
taloustieteilijä	اقتصاددان	talous#tieteilijä	اقتصادد	N;NOM;SG	N;SG
madonna	مدونا	madontaa	مدونا	N;NOM;SG	N;SG
järjestys	نظم	järjestys	نظم	N;NOM;SG	N;SG
järjestys	فرمان	järjestys	فرمان	N;NOM;SG	N;SG
järjestys	دستور	järjestys	دستور	N;NOM;SG	N;SG
järjestys	سفارش	järjestys	None	N;NOM;SG	N;SG
järjestys	ترتیب	järjestys	ترتیب	N;NOM;SG	N;SG
iho	پوست	iho	پوست	N;NOM;SG	N;SG
iho	پوستی	iho	پوستی	N;NOM;SG	N;SG
thaimaan	تایلند	thai#maa	None	N;GEN;SG	N;SG
thaimaan	تایلندی	thai#maa	تایلندی	N;GEN;SG	N;SG
thaimaan	تای	thai#maa	None	N;GEN;SG	N;SG
thaimaan	تایلند	thai#maa	None	N;GEN;SG	N;SG
osio	پارتیشن	osio	پارتیشن	N;NOM;SG	N;SG
osio	افراز	osio	فرد	N;NOM;SG	N;SG
lentäjä	خلبان	lentäjä	None	N;NOM;SG	N;SG
lentäjä	راهبری	lentäjä	راهبری	N;NOM;SG	N;SG
vanhempia	بزرگتر	vanha	بزرگ	ADJ;PRT;CMPR;PL	ADJ;CMPR
vanhempia	پیرتر	vanha	پیر	ADJ;PRT;CMPR;PL	ADJ;CMPR
huonoin	بدترین	huono	بد	ADJ;NOM;RL;SG	ADJ;RL
standardin	استاندارد	standardi	استاندارد	N;GEN;SG	N;SG
hallinnoi	مدیریت	hallinnoida	مدیریت	N;NOM;SG	N;SG
kuolla	بمیرم	kuolla	None	V;SG;NFIN;ACT	V;SBJV;SG;1;PRS
kuolla	بمیرد	kuolla	مرد#میر	V;SG;NFIN;ACT	V;SBJV;SG;3;PRS
kuolla	بمیر	kuolla	بمیر	V;SG;NFIN;ACT	V;IMP;SG;2
nuoremman	جوانتر	nuori	جوان	ADJ;GEN;CMPR;SG	ADJ;CMPR
etuja	مزایای	etu	مزایا	N;PRT;PL	N;PL
etuja	مزایا	etu	None	N;PRT;PL	N;PL
etuja	مزایای	etu	مزایا	N;PRT;PL	N;PL
etuja	فواید	etu	None	N;PRT;PL	N;PL
etuja	منافع	etu	منفعت	N;PRT;PL	N;PL
volvo	ولوو	volvo	ولوو	N;NOM;SG	N;SG
kukka	گل	kukka	گل	N;NOM;SG	N;SG
kukka	شکوفه	kukka	شکوفه	N;NOM;SG	N;SG
kukka	فلاور	kukka	فلاور	N;NOM;SG	N;SG
homer	هامر	homer	هامر	N;NOM;SG	N;SG
maalauksia	نقاشیهای	maalaus	نقاشی	N;PRT;PL	N;PL
kopio	تکثیر	kopio	تکثیر	N;NOM;SG	N;SG
kopio	کپی	kopio	None	N;NOM;SG	N;SG
kopio	رونوشت	kopio	رونوشت	N;NOM;SG	N;SG
kopio	بدل	kopio	بدل	N;NOM;SG	N;SG
kopio	بدلی	kopio	بدلی	N;NOM;SG	N;SG
huilu	فلوت	huilu	فلوت	N;NOM;SG	N;SG
olemassaolo	وجود	olemassaolo	وجود	N;NOM;SG	N;SG
tukholmaan	استکهلم	tukholma	استکهلم	N;IN+ALL;SG	N;SG
rossi	روسی	rossi	روسی	N;NOM;SG	N;SG
taloutta	اقتصاد	talous	اقتصاد	N;PRT;SG	N;SG
kokoa	اندازۀ	koko	اندازۀ	N;PRT;SG	N;SG
kokoa	اندازه	koko	اندازه	N;PRT;SG	N;SG
festivaali	عیدی	festi#vaali	عیدی	N;NOM;SG	N;SG
festivaali	جشنواره	festi#vaali	جشنواره	N;NOM;SG	N;SG
augustus	آگوستوس	augustus	آگوستوس	N;NOM;SG	N;SG
forum	فورم	forum	فورم	N;NOM;SG	N;SG
ylempi	بالایی	ylempi	بالا	ADJ;NOM;SG	ADJ
osake	موجودی	osake	None	N;NOM;SG	N;SG
luetteloon	فهرست	luettelo	فهرست	N;IN+ALL;SG	N;SG
hurrikaani	طوفان	hurrikaani	طوفان	N;NOM;SG	N;SG
hurrikaani	گردباد	hurrikaani	گشتباد	N;NOM;SG	N;SG
nepalin	نپال	nepali	نپال	N;GEN;SG	N;SG
miekka	شمشیر	miekka	شمشیر	N;NOM;SG	N;SG
laatua	کیفیتی	laatu	کیفیت	N;PRT;SG	N;SG
laatua	کیفیت	laatu	کیفیت	N;PRT;SG	N;SG
puhelin	گوشی	puhelin	گوش	N;NOM;SG	N;SG
puhelin	تلفن	puhelin	تلفن	N;NOM;SG	N;SG
puhelin	تلفن	puhelin	تلفن	N;NOM;SG	N;SG
senttiä	سانتیمتر	sentti	سانتیمتر	N;PRT;SG	N;SG
periaate	اصل	periaate	اصل	N;NOM;SG	N;SG
ristiriidassa	متناقض	risti#riita	متناقض	N;IN+ESS;SG	N;SG
ristiriidassa	ناسازگار	risti#riita	ناسازگار	N;IN+ESS;SG	N;SG
albanian	آلبانیایی	albania	آلبانیایی	N;GEN;SG	N;SG
albanian	آلبانی	albania	آلبانی	N;GEN;SG	N;SG
henkilöstö	ستاد	henkilöstö	ستاد	N;NOM;SG	N;SG
henkilöstö	عصای	henkilöstö	عصا	N;NOM;SG	N;SG
bennett	بنت	bennett	بنت	N;NOM;SG	N;SG
yksitoista	یازده	yksi#toista	None	NUM;NOM;SG	NUM
jenni	جنی	jenni	جنی	N;NOM;SG	N;SG
vaihto	معاوضه	vaihto	معاوضه	N;NOM;SG	N;SG
vaihto	تبادل	vaihto	تبادل	N;NOM;SG	N;SG
vaihto	مبادله	vaihto	مبادله	N;NOM;SG	N;SG
vaihto	معاوضه	vaihto	معاوضه	N;NOM;SG	N;SG
vaihto	مبادله	vaihto	مبادله	N;NOM;SG	N;SG
standardi	استاندارد	standardi	استاندارد	N;NOM;SG	N;SG
suunnan	قبله	suunta	قبله	N;GEN;SG	N;SG
keinoja	راهها	keino	راه	N;PRT;PL	N;PL
keinoja	راههایی	keino	راه	N;PRT;PL	N;PL
keinoja	راههای	keino	راه	N;PRT;PL	N;PL
keinoja	روشهای	keino	روش	N;PRT;PL	N;PL
kosto	انتقام	kosto	None	N;NOM;SG	N;SG
kosto	کینه	kosto	کینه	N;NOM;SG	N;SG
kosto	انتقام	kosto	None	N;NOM;SG	N;SG
kosto	قصاص	kosto	None	N;NOM;SG	N;SG
kosmos	کیهان	kosmos	کیهان	N;NOM;SG	N;SG
kosmos	گیتی	kosmos	گیت#گیر	N;NOM;SG	N;SG
pastori	پاستور	pastori	پاستور	N;NOM;SG	N;SG
sopivaa	مناسب	sopiva	مناسب	ADJ;PRT;SG	ADJ
sopivaa	درخور	sopiva	درخور	ADJ;PRT;SG	ADJ
sopivaa	درخور	sopiva	درخور	ADJ;PRT;SG	ADJ
listaa	فهرست	lista	فهرست	N;PRT;SG	N;SG
ilmoituksen	اخطار	ilmoitus	خطر	N;GEN;SG	N;SG
ilmoituksen	اطلاعیه	ilmoitus	اطلاعیه	N;GEN;SG	N;SG
ilmoituksen	اعلان	ilmoitus	اعلان	N;GEN;SG	N;SG
sääntö	قاعده	sääntö	قاعده	N;NOM;SG	N;SG
sääntö	قانون	sääntö	قانون	N;NOM;SG	N;SG
lyhyet	کوتاه	lyhyt	کوتاه	ADJ;NOM;PL	ADJ
huomannut	بشناس	huomata	بشناس	V;NOM;SG;V.PTCP;ACT	V;IMP;SG;2
kapasiteetti	ظرفیت	kapasiteetti	ظرفیت	N;NOM;SG	N;SG
kapasiteetti	گنجایش	kapasiteetti	گنجایش	N;NOM;SG	N;SG
holmes	هولمز	holmes	هولمز	N;NOM;SG	N;SG
holmes	هلمز	holmes	هلمز	N;NOM;SG	N;SG
metroasema	پاسگاه	metro#asema	پاسگاه	N;NOM;SG	N;SG
metroasema	ایستگاه	metro#asema	ایستگاه	N;NOM;SG	N;SG
metroasema	مترو	metro#asema	مترو	N;NOM;SG	N;SG
metroasema	متروی	metro#asema	متروی	N;NOM;SG	N;SG
vaatteita	لباسها	vaate	لباس	N;PRT;PL	N;PL
vaatteita	لباسهای	vaate	لباس	N;PRT;PL	N;PL
asfaltti	آسفالت	asfaltti	آسفالت	N;NOM;SG	N;SG
israelissa	اسراییل	israeli	اسراییل	N;IN+ESS;SG	N;SG
israelissa	اسرائیل	israeli	اسرائیل	N;IN+ESS;SG	N;SG
järkevää	معقول	järkevä	معقول	ADJ;PRT;SG	ADJ
järkevää	معقول	järkevä	معقول	ADJ;PRT;SG	ADJ
työntekijöitä	کارمندان	työ#tekijä	کارمند	N;PRT;PL	N;PL
työntekijöitä	کارکنان	työ#tekijä	کارکن	N;PRT;PL	N;PL
työntekijöitä	کارگرها	työ#tekijä	کارگر	N;PRT;PL	N;PL
työntekijöitä	کارگران	työ#tekijä	کارگر	N;PRT;PL	N;PL
kaupunginjohtaja	شهردار	kaupungin#johtaja	شهردار	N;NOM;SG	N;SG
pintaa	سطح	pinta	سطح	N;PRT;SG	N;SG
pintaa	سطحی	pinta	سطحی	N;PRT;SG	N;SG
konsertti	کنسرت	konsertti	کنسرت	N;NOM;SG	N;SG
juristi	وکالت	juristaa	وکالت	N;NOM;SG	N;SG
juristi	وکیل	juristaa	وکیل	N;NOM;SG	N;SG
kriisin	بحرانی	kriisi	بحرانی	N;GEN;SG	N;SG
kriisin	بحران	kriisi	بحران	N;GEN;SG	N;SG
kööpenhaminan	کپنهاگ	kööpen#hamina	کپنهاگ	N;GEN;SG	N;SG
oxfordin	آکسفورد	oxford	آکسفورد	N;GEN;SG	N;SG
aikuiset	بزرگسالان	aikuinen	بزرگسال	N;NOM;PL	N;PL
aikuiset	بزرگترها	aikuinen	بزرگتر	N;NOM;PL	N;PL
aikuiset	بزرگسالان	aikuinen	بزرگسال	N;NOM;PL	N;PL
kansat	ملتها	kansa	ملت	N;NOM;PL	N;PL
kansat	ملل	kansa	ملت	N;NOM;PL	N;PL
kansat	مردمان	kansa	مردم	N;NOM;PL	N;PL
yhteiskunnallinen	اجتماعی	yhteis#kunnallinen	اجتماعی	ADJ;NOM;SG	ADJ
volgan	ولگا	volga	ولگا	N;GEN;SG	N;SG
finaali	فینال	finaali	فینال	N;NOM;SG	N;SG
finaali	نهائی	finaali	نهائی	N;NOM;SG	N;SG
finaali	پایانی	finaali	پایان	N;NOM;SG	N;SG
finaali	فاینال	finaali	فاینال	N;NOM;SG	N;SG
raskaana	آبستن	raskas	None	ADJ;FRML;SG	ADJ
mielipide	نظر	mieli#pide	نظر	N;NOM;SG	N;SG
mielipide	پندار	mieli#pide	پندار	N;NOM;SG	N;SG
mielipide	گمان	mieli#pide	گمان	N;NOM;SG	N;SG
lev	لف	lev	لف	N;NOM;SG	N;SG
betty	بتی	betty	بتی	N;NOM;SG	N;SG
potilas	بیمار	potilas	بیمار	N;NOM;SG	N;SG
potilas	صبور	potilas	None	N;NOM;SG	N;SG
potilas	صبر	potilas	None	N;NOM;SG	N;SG
potilas	استقامت	potilas	None	N;NOM;SG	N;SG
hiekka	شن	hiekka	شن	N;NOM;SG	N;SG
hiekka	سند	hiekka	سند	N;NOM;SG	N;SG
hiekka	ماسه	hiekka	ماسه	N;NOM;SG	N;SG
hiekka	شنی	hiekka	شنی	N;NOM;SG	N;SG
hiekka	سندز	hiekka	سندز	N;NOM;SG	N;SG
konsertissa	کنسرت	konsertti	کنسرت	N;IN+ESS;SG	N;SG
tykki	کانن	tykki	کانن	N;NOM;SG	N;SG
tykki	تفنگ	tykki	None	N;NOM;SG	N;SG
tykki	تفنگی	tykki	تفنگی	N;NOM;SG	N;SG
rodríguez	رودریگز	rodríguez	رودریگز	N;NOM;SG	N;SG
crystal	بلور	crystal	None	N;NOM;SG	N;SG
crystal	کریستال	crystal	کریستال	N;NOM;SG	N;SG
crystal	آبگینه	crystal	آبگینه	N;NOM;SG	N;SG
crystal	بلوری	crystal	بلوری	N;NOM;SG	N;SG
lämmin	گرم	lämmin	گرم	ADJ;NOM;SG	ADJ
rauhaa	سلامت	rauha	سلامت	N;PRT;SG	N;SG
rauhaa	سلام	rauha	None	N;PRT;SG	N;SG
rauhaa	صلح	rauha	صلح	N;PRT;SG	N;SG
polttoaineen	سوخت	poltto#aine	سوخت	N;GEN;SG	N;SG
muunnos	تبدیل	muunnos	تبدیل	N;NOM;SG	N;SG
muunnos	variant	muunnos	None	N;NOM;SG	N;SG
muunnos	تبدیل	muunnos	تبدیل	N;NOM;SG	N;SG
muunnos	دگرگونی	muunnos	دگرگونی	N;NOM;SG	N;SG
muunnos	تبدیل	muunnos	تبدیل	N;NOM;SG	N;SG
omistajan	مالک	omistaja	مالک	N;GEN;SG	N;SG
omistajan	صاحب	omistaja	صاحب	N;GEN;SG	N;SG
omistajan	صاحبش	omistaja	صاحبش	N;GEN;SG	N;SG
laivat	قایقهای	laiva	قایق	N;NOM;PL	N;PL
laivat	قایقها	laiva	قایق	N;NOM;PL	N;PL
laivat	کشتیها	laiva	کشتی	N;NOM;PL	N;PL
bushin	بوته	bush	بوته	N;GEN;SG	N;SG
bushin	بوش	bush	بوش	N;GEN;SG	N;SG
leski	بیوه	leski	بیوه	N;NOM;SG	N;SG
leski	بیوه	leski	بیوه	N;NOM;SG	N;SG
peruste	فرقان	peruste	فرقان	N;NOM;SG	N;SG
peruste	معیار	peruste	معیار	N;NOM;SG	N;SG
peruste	ملاک	peruste	None	N;NOM;SG	N;SG
muisti	خاطره	muistaa	خاطره	N;NOM;SG	N;SG
muisti	حافظه	muistaa	حافظه	N;NOM;SG	N;SG
muisti	حافظۀ	muistaa	حافظۀ	N;NOM;SG	N;SG
lyhyempi	کوتاهتر	lyhyt	کوتاه	ADJ;NOM;CMPR;SG	ADJ;CMPR
lasti	محموله	lasti	محموله	N;NOM;SG	N;SG
musikaali	موزیکال	musikaali	موزیکال	N;NOM;SG	N;SG
neuvottelut	مذاکرات	neuvottelu	مذاکره	N;NOM;PL	N;PL
neuvottelut	مذاکرات	neuvottelu	مذاکره	N;NOM;PL	N;PL
suurlähettiläs	سفیر	suur#lähettiläs	سفیر	N;NOM;SG	N;SG
suurlähettiläs	کبیری	suur#lähettiläs	کبیر	N;NOM;SG	N;SG
tavoitteet	اهداف	tavoite	هدف	N;NOM;PL	N;PL
prahan	پراگ	praha	پراگ	N;GEN;SG	N;SG
pepe	پپه	pepe	پپه	N;NOM;SG	N;SG
hankalaa	دشوار	hankala	دشوار	ADJ;PRT;SG	ADJ
jevgeni	یوگنی	jevge	یوگنی	N;NOM;SG	N;SG
harvardin	هاروارد	harvardi	هاروارد	N;GEN;SG	N;SG
salmen	تنگه	salmen	تنگه	N;GEN;SG	N;SG
columbus	کلمبوس	columbus	کلمبوس	N;NOM;SG	N;SG
ateena	آتن	ate	None	N;NOM;SG	N;SG
mooseksen	موسی	mooses	موسی	N;GEN;SG	N;SG
mooseksen	موسى	mooses	موسى	N;GEN;SG	N;SG
pahaa	بد	paha	بد	ADJ;PRT;SG	ADJ
pahaa	بد	paha	بد	ADJ;PRT;SG	ADJ
liikkeet	حرکات	liike	None	N;NOM;PL	N;PL
liikkeet	حرکات	liike	None	N;NOM;PL	N;PL
texasin	تکزاس	texata	تکزاس	N;GEN;SG	N;SG
texasin	تگزاس	texata	تگزاس	N;GEN;SG	N;SG
veturi	محرکه	veturi	محرکه	N;NOM;SG	N;SG
veturi	لوکوموتیو	veturi	لوکوموتیو	N;NOM;SG	N;SG
lenin	لنین	lenin	لنین	N;NOM;SG	N;SG
view	نمای	view	None	N;NOM;SG	N;SG
hiihto	اسکی	hiihto	اسکی	N;NOM;SG	N;SG
hiihto	اسکی	hiihto	اسکی	N;NOM;SG	N;SG
tilastoja	آمارهای	tilasto	آمار	N;PRT;PL	N;PL
palautetta	بازخورد	palaute	بازخورد	N;PRT;SG	N;SG
järjestöjen	سازمانها	järjestö	None	N;GEN;PL	N;PL
järjestöjen	سازمانهای	järjestö	سازمان	N;GEN;PL	N;PL
merkkiä	نویسه	merkki	نویسه	N;PRT;SG	N;SG
berliiniin	برلین	berliini	برلین	N;IN+ALL;SG	N;SG
brownin	براون	brown	براون	N;GEN;SG	N;SG
christina	کریستینا	christina	کریستینا	N;NOM;SG	N;SG
leslie	لزلی	leslie	لزلی	N;NOM;SG	N;SG
leslie	لسلی	leslie	لسلی	N;NOM;SG	N;SG
teologi	خداشناس	teologi	خداشناس	N;NOM;SG	N;SG
oranssi	پرتقال	oranssi	پرتقال	N;NOM;SG	N;SG
oranssi	نارنجی	oranssi	نارنجی	N;NOM;SG	N;SG
oranssi	اورنج	oranssi	اورنج	N;NOM;SG	N;SG
ruth	روت	ruth	روت	N;NOM;SG	N;SG
ruth	روث	ruth	روث	N;NOM;SG	N;SG
amerikkalaiset	آمریکاییها	amerikkalainen	آمریکایی	N;NOM;PL	N;PL
kortti	کارت	kortti	کارت	N;NOM;SG	N;SG
kortti	ورق	kortti	ورق	N;NOM;SG	N;SG
baijerin	باواریا	baijeri	باواریا	N;GEN;SG	N;SG
baijerin	باواریا	baijeri	باواریا	N;GEN;SG	N;SG
baijerin	بایرن	baijeri	بایرن	N;GEN;SG	N;SG
cameron	کمرون	cameron	کمرون	N;NOM;SG	N;SG
larsson	لارسون	larsso	لارسون	N;NOM;SG	N;SG
raskasta	سنگین	raskas	سنگین	ADJ;PRT;SG	ADJ
rajojen	مرزهای	raja	مرز	N;GEN;PL	N;PL
rajojen	مرزها	raja	مرز	N;GEN;PL	N;PL
martinin	مارتینی	martin	مارتینی	N;GEN;SG	N;SG
martinin	مارتن	martin	مارتن	N;GEN;SG	N;SG
martinin	مارتین	martin	مارتین	N;GEN;SG	N;SG
rugby	راگبی	rugby	راگبی	N;NOM;SG	N;SG
emanuel	امانوئل	emanuel	امانوئل	N;NOM;SG	N;SG
menetelmän	متد	menetelmä	متد	N;GEN;SG	N;SG
menetelmän	روش	menetelmä	روش	N;GEN;SG	N;SG
raita	شیار	raita	شیار	N;NOM;SG	N;SG
tutkinto	دیپلم	tutkinto	دیپلم	N;NOM;SG	N;SG
tutkinto	درجه	tutkinto	درجه	N;NOM;SG	N;SG
seelanti	زلاند	seelanti	زلاند#زلان	N;NOM;SG	N;SG
arviointi	ارزیابی	arviointi	ارزیابی	N;NOM;SG	N;SG
arviointi	ارزیابی	arviointi	ارزیابی	N;NOM;SG	N;SG
ohut	لاغر	ohut	لاغر	ADJ;NOM;SG	ADJ
hyväksyy	میپذیرد	hyväksyä	پرفت#پیر	V;IND;SG;3;PRS;FIN;ACT	V;SG;3;PRS
lakeja	قوانین	laki	قانون	N;PRT;PL	N;PL
solun	سلول	solu	سلول	N;GEN;SG	N;SG
solun	یاخته	solu	یاخت#یاز	N;GEN;SG	N;SG
onnettomuudet	تصادفات	onnettomuus	تصادف	N;NOM;PL	N;PL
onnettomuudet	حوادث	onnettomuus	حوادث	N;NOM;PL	N;PL
rpm	rpm	rpm	rpm	N;NOM;SG	N;SG
perinne	سنت	perinne	سنت	N;NOM;SG	N;SG
perinne	رسم	perinne	رسم	N;NOM;SG	N;SG
junan	قطار	juna	قطار	N;GEN;SG	N;SG
vänrikki	پرچمدار	vänrikki	پرچمدار	N;NOM;SG	N;SG
vänrikki	انساین	vänrikki	انساین	N;NOM;SG	N;SG
pimeyden	تیرگی	pimeys	تیرگی	N;GEN;SG	N;SG
pimeyden	ظلمت	pimeys	ظلمت	N;GEN;SG	N;SG
pimeyden	تاریکی	pimeys	None	N;GEN;SG	N;SG
piirre	ویژگی	piirre	ویژگی	N;NOM;SG	N;SG
palveluja	خدمات	palvelu	خدمت	N;PRT;PL	N;PL
tunnusta	اعتراف	tuntu	اعتراف	N;PRT;SG	N;SG
tunnusta	اذعان	tuntu	None	N;PRT;SG	N;SG
erikoinen	غیرعادی	erikoinen	غیرعادی	ADJ;NOM;SG	ADJ
erikoinen	ویژه	erikoinen	ویژه	ADJ;NOM;SG	ADJ
apu	توفیق	apu	توفیق	N;NOM;SG	N;SG
haluttu	خواست	haluta	خواست#خواه	V;NOM;SG;V.PTCP;PASS	V;SG;3;PST
rantaan	ساحل	ranta	ساحل	N;IN+ALL;SG	N;SG
marraskuu	نوامبر	marraskuu	نوامبر	N;NOM;SG	N;SG
marraskuu	نوامبر	marraskuu	نوامبر	N;NOM;SG	N;SG
brooklyn	بروکلین	brookly	بروکلین	N;NOM;SG	N;SG
newton	نیوتون	newto	نیوتون	N;NOM;SG	N;SG
newton	نیوتن	newto	نیوتن	N;NOM;SG	N;SG
bostonin	بوستون	boston	بوستون	N;GEN;SG	N;SG
onneksi	خوشبختانه	onneksi	خوشبختانه	ADV	ADV
päiviä	روزها	päivä	روز	N;PRT;PL	N;PL
päiviä	روزهایی	päivä	روز	N;PRT;PL	N;PL
päiviä	روزای	päivä	روزا	N;PRT;PL	N;PL
päiviä	روزهای	päivä	روز	N;PRT;PL	N;PL
matkailu	مسافرت	matkailu	مسافرت	N;NOM;SG	N;SG
matkailu	travel	matkailu	travel	N;NOM;SG	N;SG
matkailu	سفر	matkailu	سفر	N;NOM;SG	N;SG
matkailu	گردشگری	matkailu	گردشگری	N;NOM;SG	N;SG
matkailu	توریست	matkailu	توریست	N;NOM;SG	N;SG
matkailu	گردشگری	matkailu	گردشگری	N;NOM;SG	N;SG
matkailu	جهانگرد	matkailu	جهانگرد	N;NOM;SG	N;SG
matkailu	توریستی	matkailu	توریستی	N;NOM;SG	N;SG
matkailu	گردشگر	matkailu	گردشگر	N;NOM;SG	N;SG
emily	امیلی	emily	امیلی	N;NOM;SG	N;SG
galleria	گالری	galleri	گالری	N;PRT;SG	N;SG
galleria	نگارخانه	galleri	نگارخانه	N;PRT;SG	N;SG
galleria	gallery	galleri	gallery	N;PRT;SG	N;SG
xvi	شانزدهم	xvi	شانزدهم	ADJ	ADJ
jälkeläisiä	فرزندانی	jälkeläinen	فرزند	N;PRT;PL	N;PL
jälkeläisiä	اولاد	jälkeläinen	None	N;PRT;PL	N;PL
jälkeläisiä	نوادگان	jälkeläinen	نواده	N;PRT;PL	N;PL
vuosittainen	سالانه	vuosittainen	سالانه	ADJ;NOM;SG	ADJ
vuosittainen	سالیانه	vuosittainen	سالیانه	ADJ;NOM;SG	ADJ
vuosittainen	سالانه	vuosittainen	سالانه	ADJ;NOM;SG	ADJ
vuosittainen	سالیانه	vuosittainen	سالیانه	ADJ;NOM;SG	ADJ
ruutu	باکس	ruutua	باکس	N;NOM;SG	N;SG
ruutu	جعبه	ruutua	جعبه	N;NOM;SG	N;SG
