در	ajtó
کارشناس	szakember
کارشناس	szakértő
دلفین	delfin
دلفین	delfinek
نورث	észak
نورث	északi
نورث	északra
شانگهای	shanghai
استوایی	egyenlítői
صف	sorba
صف	sor
صف	sorban
صف	sorok
صف	ranglétrán
مارکوس	marcus
دوگانه	kettős
باربارا	barbara
انکار	tagadja
انکار	tagadni
انکار	tagadás
انکار	elutasítás
انکار	elutasítás
بس	bess
پایینی	alacsonyabb
پایینی	alsó
پایینی	lejjebb
یوفا	uefa
ماریو	mario
نارسایی	meghibásodás
نارسایی	bukás
نارسایی	kudarc
الماس	gyémánt
الماس	diamond
الماس	káró
الماس	gyémántok
الماس	gyémánt
چم	cham
اینچ	hüvelyk
اینچ	centi
اینچ	hüvelyk
یکشنبه	vasárnap
یکشنبه	vasárnapi
راضی	elégedett
بید	ajánlat
بید	licit
بید	vid
آمادگی	előkészületek
آمادگی	elkészítése
آمادگی	előkészítés
آمادگی	felkészülés
آمادگی	készítmény
خونریزی	vérzés
خونریزی	vérontás
پهلوان	atléta
پهلوان	sportoló
پهلوان	hős
پهلوان	bajnok
فضل	kegyelem
فضل	grace
فضل	vérdíj
فضل	bounty
تکمیلی	kiegészítő
تکمیلی	üzemeltetők
انحراف	eltérés
انحراف	deviancia
انحراف	alakváltozás
امتحان	vizsga
امتحان	kvíz
تصنیف	balladát
احیای	regeneráció
احیای	revival
صبر	türelem
صبر	páciens
صبر	türelmes
صبر	beteg
نما	megtekintés
نما	kilátás
نما	nézet
تصفیه	tisztítási
تصفیه	tisztítás
اعتراف	vallomás
راوی	ravi
لار	lar
نارنجی	orange
نارنجی	narancssárga
نارنجی	narancs
کوچکترین	legkisebb
فرح	farah
ماکو	mako
گنو	gnu
مروارید	pearl
مروارید	gyöngy
تبعیض	diszkrimináció
تبعیض	megkülönböztetés
سعد	saad
استیل	steel
استیل	acél
استیل	acetil
استیل	steele
همبستگی	egység
همبستگی	szolidaritás
همبستگی	megfelelési
میمون	majom
شناور	lebegő
شناور	úszó
شناور	lebeg
شناور	lebegni
شناور	sodródik
الکتریک	villamos
الکتریک	villany
الکتریک	elektromos
نانو	nano
رابین	robint
رابین	robin
مزمن	krónikus
باراک	barack
هارولد	harold
تابعه	leányvállalat
تابعه	leányvállalatok
تابعه	leányvállalatai
دوتایی	duplex
دوتایی	kettős
دوتایی	bináris
موتورز	motors
موتورز	motorok
پورتو	puerto
کیف	táska
کیف	zacskó
کیف	táskát
کیف	zsák
کیف	táska
کیف	tárca
کیف	tárcáját
غلبه	uralkodj
مرسدس	mercedes
مرسدس	merci
سازگاری	alkalmazkodik
سازگاری	alkalmazkodás
سازگاری	kiigazítás
سازگاری	alkalmazkodási
سازگاری	alkalmazkodás
لر	lor
هلن	helen
ماست	joghurt
پاره	rip
سیمان	cement
فیلد	mező
پیشروی	március
پیشروی	márciusi
نوشتم	írt
نوشتم	irtam
نوشتم	írta
نوشتم	írtam
ظهر	dél
ظهر	délben
ظهر	délben
ظریف	elegáns
ظریف	kényes
بو	boo
چنگ	fogást
چنگ	chang
چنگ	cheng
چنگ	cseng
چنگ	hárfa
ناوشکن	pusztító
ناوشکن	romboló
کلا	teljes
کلا	összesen
کلا	teljesen
خب	hát
صوت	hang
صوت	hangot
امیل	emile
امیل	emil
دیفرانسیل	differenciál
ماهیچه	izmok
ماهیچه	izom
غزل	óda
زور	force
زور	erő
رایانش	számítástechnikai
استار	csillagos
استار	csillag
استار	sztár
استار	starr
گوسفند	bárány
گوسفند	juh
گوسفند	birkák
گوسفند	juhok
گوسفند	birka
شایع	szóbeszéd
شایع	pletyka
روباه	foxy
روباه	róka
روباه	fox
مزارع	mezőket
مزارع	mezők
مزارع	fields
مزارع	földek
مزارع	mező
مزارع	gazdaságok
کمونیسم	kommunizmus
مدخل	belépés
مدخل	belépő
مدخل	bejegyzés
آیدا	aida
آیدا	ida
هرم	piramis
هرم	piramisok
سایز	méretek
سایز	méret
دادستان	ügyészek
دادستان	ügyész
دادستان	főügyész
دقیقی	pontos
دقیقی	precíz
دقیقی	pontos
الکس	alex
داروسازی	gyógyszerészeti
داروسازی	gyógyszertárban
داروسازی	gyógyszertár
داروسازی	gyógyszerek
اینشتین	einstein
کمر	derék
آهک	mészkő
آهک	lime
عالمان	tudósok
عقد	szerződő
عقد	feleségül
میانمار	mianmari
سوسیالیسم	szocializmus
تخته	deszka
تخته	fedélzeten
تخته	tábla
اسکناس	számlák
اسکناس	számlákat
یهود	zsidó
یهود	zsidók
یهود	zsidók
ویا	villa
مساجد	mecsetek
مساجد	helyszínek
مساجد	helyek
گویان	guyana
مارکو	marko
مارکو	marco
اجتناب	elkerülése
ویلا	willa
ویلا	vila
ویلا	villa
مبارزات	harcok
مبارزات	harcol
رصدخانه	obszervatórium
پیوندها	linkek
پیوندها	hivatkozások
پیوندها	kapcsolatok
منصفانه	vásár
منصفانه	korrekt
منصفانه	tisztességes
منصفانه	fair
منصفانه	igazságos
ریگان	reagan
پلنگ	tigris
پلنگ	tiger
پلنگ	leopárd
پلنگ	párduc
پلنگ	párduc
تعهد	elkötelezettség
تعهد	fogadalom
تعهد	jelölt
ترشح	mentesítés
ترشح	splash
کابلی	kábel
کابلی	kábelek
حکمرانی	uralma
حکمرانی	uralom
بارداری	terhességi
بارداری	terhesség
بارداری	várandós
بارداری	terhes
بارداری	vemhes
شغلی	foglalkozása
شغلی	szakma
شغلی	foglalkozás
بلوری	kristályos
بلوری	crystal
بلوری	kristály
تابعی	funkcionális
تابعی	működőképes
طلوع	hajnal
طلوع	dawn
طلوع	hajnalban
طلوع	emelkedés
طلوع	emelkedő
طلوع	emelkedik
طلوع	napfelkelte
طلوع	napkelte
شرکتی	partnerségi
شرکتی	partnerség
شرکتی	társulás
شرکتی	vállalati
یاس	jázmin
یاس	jasmine
یاس	yas
ارث	örökség
ارث	örökölni
ارث	örökség
فرانتس	franz
رادار	radar
هایدلبرگ	heidelberg
اعلامیه	plakát
اعلامیه	poszter
بریستول	bristol
تهویه	szellőző
تضاد	konfliktusok
تضاد	konfliktus
منشی	titkárnő
منشی	titkár
شنیده	hallott
شنیده	hallottam
مردانه	férfias
فر	sütő
فر	kemence
فر	vásár
فر	korrekt
فر	tisztességes
فر	fair
فر	igazságos
ظاهرا	látszólag
گشتاور	pillanat
گشتاور	nyomaték
اریکسون	ericsson
شانزده	tizenhat
غارت	fosztogatni
غارت	zsákmány
غارت	zsákmányt
غارت	zsákmány
غارت	fosztogatás
غارت	fosztogatás
غارت	kifosztották
سلطه	dominanciáját
سلطه	hatóság
هائیتی	haiti
جاذبه	vonzalom
جاذبه	gravitáció
مرتفع	emelkedett
مرتفع	megemelkedett
تراکتورسازی	vontató
تراکتورسازی	traktorok
تراکتورسازی	traktor
ثروتمند	gazdag
ثروتمند	gazdagok
ثروتمند	rich
ثروتمند	gazdagok
سنگال	szenegál
ژانیرو	janeiro
گوستاو	gustav
تراز	összehangolása
تراز	szint
تراز	szintű
لوگوی	eredményezett
لوگوی	eredményezte
نسب	származását
نسب	származás
بک	beck
پتروشیمی	petrolkémiai
واسط	interfész
زیرمجموعه	részhalmaza
دال	dal
دال	dahl
نرمال	szokásos
نرمال	normális
نرمال	normál
افسردگی	depresszió
شیوع	kitörés
شیوع	járvány
شیوع	előfordulás
تطبیق	mérkőzés
تطبیق	egyezés
تطبیق	találat
تطبیق	meccs
تطبیق	gyufa
تطبیق	egyezik
آلومینیوم	alumínium
آلومینیوم	alumínium
وال	wall
وال	fali
وال	falat
وال	fal
وال	bálna
وال	val
بادام	mandula
ملاک	kritérium
آرنولد	arnold
نینتندو	nintendo
صندلی	széket
صندلی	szék
صندلی	ülést
صندلی	ülés
صندلی	ülések
صندلی	ülés
بنز	benz
آشوری	asszír
پرت	pratt
پرت	perth
نوادگان	leszármazottai
اردو	urdu
اردو	camp
اردو	tábor
اردو	táborozó
اردو	kemping
خودمان	önmagunk
کشاورز	farmerek
کشاورز	gazdálkodók
کشاورز	gazdák
کشاورز	gazda
کشاورز	gazdálkodó
کشاورز	farmer
مهره	gyöngy
مهره	dió
مهره	gyalog
تمایز	megkülönböztetés
تمایز	különbséget
افت	csepp
چرب	zsíros
چرب	dagi
چرب	zsíros
جداسازی	elszigeteltség
جداسازی	szétválasztás
بازنویسی	átírni
اختراعات	találmány
اختراعات	találmányok
شیری	tejes
شیری	milky
رایان	ryan
نیتروژن	nitrogén
اورانیوم	urán
منشور	prism
منشور	charta
راننده	sofőr
راننده	vezető
راننده	meghajtó
راننده	kocsis
راننده	járművezető
رول	tekercs
رول	gurul
رول	roll
شوم	szerencsétlen
شوم	baljós
فرضیه	hipotézis
فرضیه	feltevés
فرضیه	feltételezés
فرضیه	elmélet
فرضیه	elmélet
لوپز	lopez
دوی	devi
دوی	dewey
سئول	szöul
سئول	szöulban
هرمان	hermann
هرمان	herrmann
هرمان	herman
ایلخانی	pátriárka
وستفالن	vesztfália
بسط	terjeszkedni
بسط	terjeszkedés
بسط	bővítés
عفونی	szeptikus
لید	ólom
لید	vezet
منظر	nézőpont
منتقدین	kritikusok
فوری	sürgős
فوری	azonnal
فوری	instant
فوری	azonnali
فوری	azonnali
ییل	yale
پرس	lekérdezés
بینایی	látása
بینایی	látomás
بینایی	elképzelés
بینایی	látás
فلسطینی	palesztin
فلسطینی	palesztinok
فلسطینی	palesztin
عبد	abd
سایوز	szojuz
هیوندای	hyundai
لوس	los
لوس	luce
لوس	loos
پارامترهای	paraméterei
پارامترهای	paraméterek
تناسلی	reproduktív
تناسلی	reprodukciós
جعل	hamisítás
جعل	hamisítvány
جعل	hamisítvány
جعل	mű
جعل	kamu
جعل	hamis
سیمین	silver
سیمین	ezüst
صلیبی	keresztesek
دینامیک	dynamics
دینامیک	dinamikus
استراحت	szünet
استراحت	törés
استراحت	pihenés
استراحت	többi
استراحت	pihenő
بدترین	legrosszabb
اکتشاف	felfedezés
اکتشاف	felfedezni
اکتشاف	felfedező
اکتشاف	expedíció
اکتشاف	felfedezés
اکتشاف	discovery
گذرگاه	komp
گذرگاه	komppal
گذرگاه	boltív
ترکمن	türkmén
تأثیرات	hatások
تأثیرات	hatásai
تأثیرات	hatás
طاهر	tahir
زهره	vénusz
معترضان	tüntetők
معترضان	tüntetők
مسئولین	hatóságok
آنتن	antenna
گاما	gamma
آملی	amélie
هان	han
تماشاگران	néző
تماشاگران	nézők
فضاپیمای	űrhajó
نیکاراگوئه	nicaragua
پیکان	íjász
پیکان	nyíl
اندرسون	anderson
مسافرت	utazás
مسافرت	utazások
مسافرت	utazási
مسافرت	utazás
مسافرت	utazás
مسافرت	utazik
مسافرت	utazó
بخشهای	szakaszok
بخشهای	szelvény
درویش	dervis
شاخ	szarvak
شاخ	rázza
شاخ	shake
میخائیل	mihail
تصادف	baleset
دوام	időtartam
دوام	időtartama
دوام	tartós
ارسطو	arisztotelész
بیاورد	hozz
بیاورد	hozd
ریال	jemeni
هولوکاست	holokauszt
ناشناس	anonim
ناشناس	névtelen
ناشناس	inkognitóban
حدوداً	megközelítőleg
حدوداً	hozzávetőleg
حدوداً	körülbelül
غریب	hátborzongató
ارتقا	frissítés
ارتقا	kinevezés
ارتقا	előléptetés
ارتقا	előmozdítása
ارتقا	kiemelés
ارتقا	promóciós
ارتقا	előmozdítása
ارتقا	kiemelés
اسرار	titkai
اسرار	titok
اسرار	titkok
اسرار	titkokat
اسرار	rejtélyeket
آش	hamu
آش	ash
غروب	este
غروب	estét
غروب	alkony
غروب	alkonyatkor
غروب	alkonyat
غروب	beállítás
غروب	alkony
غروب	naplemente
غروب	sunset
غروب	napnyugta
کارتر	carter
ساعات	órákban
ساعات	óra
ساعات	órák
اپیزود	epizód
اپیزود	rész
زیتون	olive
زیتون	olajbogyó
زیتون	olajbogyó
لامپ	bura
لامپ	izzó
لامپ	lámpa
ارقام	számjegye
ارقام	számjegy
ارقام	számadatok
ارقام	számok
ارقام	figurák
معاهده	szerződéssel
معاهده	szerződés
شفیلد	sheffield
ارواح	szellemekkel
ارواح	kísértetek
ارواح	szellemek
کیسه	táska
کیسه	zacskó
کیسه	táskát
کیسه	zsák
کیسه	tasak
کیسه	zacskó
کیسه	táskák
کیسه	zsák
کیسه	zacskó
کیسه	zsákok
غیرفعال	passzív
غیرفعال	fogyatékkal
غیرفعال	kikapcsolva
غیرفعال	fogyatékos
غیرفعال	rokkant
غیرفعال	inaktív
دهندگان	szolgáltatók
ببر	tigris
ببر	tiger
آمازون	amazon
نوه	unoka
نوه	unokája
نوه	unoka
نوه	unoka
نوه	unokája
یادداشت	megjegyzés
یادداشت	jegyzet
یادداشت	feljegyzés
یادداشت	egyetértési
یادداشت	feljegyzés
متناوب	váltakozó
متناوب	alternatív
متناوب	időszakos
حجاب	fátyol
حجاب	függöny
مکانیسم	mechanizmus
مکانیسم	mechanizmusok
مکانیسم	mechanizmus
هاکی	jégkorong
هاکی	hoki
شکاف	slot
شکاف	hasadék
شکاف	hiányosságok
شکاف	repedés
شکاف	crack
دونالد	donald
کاشت	telepítési
کاشت	implantátum
پاکسازی	tisztítás
پاکسازی	megtisztulás
پاکسازی	elszámolás
پاکسازی	elszámolási
پاکسازی	tisztító
پاکسازی	tisztítás
فسفات	foszfát
نیکلاس	niklas
کنوانسیون	egyezmény
کنوانسیون	konvent
خوشه	klaszter
خوشه	fül
خوشه	füle
گنجینه	kincsek
گنجینه	kincs
گنجینه	kincsem
جاناتان	jonathan
سیبری	szibériai
سیبری	szibéria
سیبری	szibériai
بنزین	benzin
تجویز	előírják
تجویز	receptre
تجویز	recept
تجویز	receptet
هارد	hurd
ماسه	homok
ویرجین	virgin
ویرجین	szűz
عبارات	terminológia
نیلوفر	lótusz
خلبانان	pilóták
اسکاتلندی	skótok
اسکاتلندی	skót
سیاستمداران	politikusok
کرون	koronát
کرون	crown
کرون	korona
کوری	vakság
کوری	cory
بنگاه	kereskedés
ناموفق	sikertelen
استنفورد	stanford
اسطوره	mitológia
اسطوره	legendák
اسطوره	legendája
اسطوره	legenda
اسطوره	mítosz
لاکهید	lockheed
کردهای	kurdok
کردهای	kurd
سیا	sia
گرا	orientált
گرا	gera
باختر	nyugat
باختر	nyugati
تقاطع	kereszteződés
تقاطع	crossroads
مسی	messi
کردها	kurdok
کردها	kurd
کاندیدای	tagjelölt
کاندیدای	pályázó
کاندیدای	jelölt
رنه	rené
رنه	renee
رنه	renée
آخوند	molla
شهادت	tanúskodni
شهادت	szemtanú
شهادت	tanú
شهادت	vallomása
شهادت	vallomás
آزادراه	autópályán
آزادراه	autópálya
آزادراه	autópálya
صخره	szikla
صخره	cliff
صخره	szikla
صخره	kő
صخره	rock
آتلانتیک	atlanti
جالبی	érdekes
اظهارات	kimutatások
اظهارات	állítások
اظهارات	nyilatkozatok
اظهارات	nyilatkozat
اظهارات	nyilatkozata
اظهارات	kimutatás
اظهارات	állítás
اظهارات	kijelentés
عضلانی	izmos
آبراهام	ábrahám
آبراهام	abraham
پیغام	üzenetet
پیغام	üzenet
ایرباس	airbus
قوس	arc
قوس	ív
لوئیز	luiz
لوئیز	louise
تابلو	panel
یونگ	fiatalok
یونگ	fiatal
یونگ	fiatalos
یونگ	jung
دزد	tolvajok
دزد	tolvaj
استادی	mester
پروازی	repül
پروازی	repülés
پروازی	repülő
پروازی	repülőút
پروازی	repülés
پروازی	járat
پروازی	repülési
تحریر	tahrír
تحریر	gépelni
حاد	akut
بورگس	burgess
پشم	gyapjú
تکراری	másolat
تکراری	ismétlődő
تکراری	ismétlődő
تکراری	visszatérő
تکراری	ismétlődő
والنسیا	valencia
هرودوت	hérodotosz
پرینستون	princeton
باهاما	bahamákon
دعا	imádkozik
دعا	imádkozni
دعا	ima
دعا	imádság
